m,L,b,u_max,theta0,theta_dot0,kE,k1,k2,cost,success,settling_time,upright_error,control_effort,kE_hit_min,kE_hit_max,k1_hit_min,k1_hit_max,k2_hit_min,k2_hit_max,hit_grid_edge
1.8957392172654501,1.0124377812340626,0.1425046661044798,6.017790641077686,-1.6345699801878093,1.5054187208768033,1.3250000000000002,289.765625,98.1875,45.227158175492114,1,1.4684580972718422,4.145436022409442,23.043398541258476,0,0,0,0,0,0,0
1.511410108582751,0.9323112443308639,0.10389639630769923,9.827648148904144,-2.010955654775222,0.9863235546163409,1.3250000000000002,99.921875,34.0625,41.16933559761767,1,1.4568789597541072,3.7434963755285766,22.774928825777955,0,0,0,0,0,0,0
0.6746885195114831,1.3441535729857375,0.15973468486493134,2.1391729223773,-2.658122162476772,-0.014174616805381568,7.45,384.6875,130.25,48.328874956414154,1,2.119129061184083,4.595090564866537,2.5884024656469324,0,1,0,0,0,0,1
1.5891890749453101,0.5169028144786432,0.19616021355385516,7.796833696990403,0.27779318788644636,-1.057518630931932,7.45,574.53125,130.25,37.43908292425318,1,1.0699517298120156,3.314579053537737,32.23340659063785,0,1,0,1,0,0,1
1.915298758415831,0.8594210333415732,0.15696108239399542,6.730225481835294,-1.2922717623939464,1.6909027456916572,1.3250000000000002,99.921875,34.0625,44.23492770256152,1,1.3460291735595413,3.985519249941626,30.33706029585714,0,0,0,0,0,0,0
1.4728038791003866,0.9776885693218641,0.10054747638384931,7.878271082950632,-0.05545992140334732,-1.6938681551957475,1.3250000000000002,384.6875,130.25,98.91836864016992,1,2.389201858141013,8.79619041649646,85.67262617064316,0,0,0,0,0,0,0
1.8960344669377533,1.4375619168019322,0.05551084580082846,3.7237782885067903,0.19090954790159342,-1.8532912516448046,1.3250000000000002,479.609375,194.375,326.8021845289077,1,7.263700623206959,31.125101410357345,82.87469802127303,0,0,0,0,0,1,1
1.9343605990619146,1.232112212477753,0.16380350215650546,3.1484344965986404,1.6124977214015637,-1.904498080497076,3.7750000000000004,99.921875,34.0625,100.49714074320921,1,3.2872738452245107,9.497352751176333,22.363393862213698,0,0,0,0,0,0,0
0.9746214797765025,0.5446048596762452,0.12581864596823542,4.459848307814149,-0.9880338465441176,-1.0098317065606555,1.3250000000000002,289.765625,66.125,51.223022944601034,1,1.598400691743859,4.8086738050492555,15.378842023646179,0,0,0,0,0,0,0
0.7585546488070405,1.3769221146366508,0.1914356318864849,9.606857780012394,0.048285406556674904,0.39331926881558266,3.7750000000000004,99.921875,34.0625,67.80766386647831,1,1.7266301920624954,5.6077090550446504,100.03943123969312,0,0,0,0,0,0,0
